Date,Observe,Tendance,Saisonnalite,Residu
2024-08-18,68474,67472.15492748322,1364.5106022615712,-362.6655297447869
2024-08-19,68431,67286.46348822753,592.5072824416264,552.0292293308448
2024-08-20,67300,67132.49730217102,536.4548210729233,-368.9521232439438
2024-08-21,62666,67006.2447493897,-3479.0142247034605,-861.2305246862379
2024-08-22,65619,66876.22326783759,-1254.196065911705,-3.027201925884583
2024-08-23,67765,66741.14225085556,400.0714991921336,623.786249952318
2024-08-24,68014,66600.75132152844,1267.9912782846345,145.2574001869216
2024-08-25,69809,66448.60652866488,3107.6723984789533,252.7210728561622
2024-08-26,67107,66092.31359206884,236.70102409046885,777.9853838406998
2024-08-27,65542,65265.75640889021,342.7849671742358,-66.5413760644442
2024-08-28,69935,64393.80609761846,-3779.2541080046467,9320.448010386193
2024-08-29,68827,63480.4147049503,-2209.1730759348566,7555.758370984557
2024-08-30,68475,62446.00632542014,-537.2518633244975,6566.245537904353
2024-08-31,70885,61450.19277257043,2759.5291300511344,6675.278097378439
2024-09-01,65426,60501.834936193525,4579.58269463878,344.5823691676924
2024-09-02,54264,59529.38052138704,-686.7948207713557,-4578.58570061568
2024-09-03,54327,58607.4387644909,-45.83033849501585,-4234.608425995888
2024-09-04,53029,57907.23454832295,-3608.2107511523354,-1270.0237971706156
2024-09-05,53544,57490.02853627127,-2741.5736967764246,-1204.4548394948433
2024-09-06,55598,57232.79149947885,-1722.6054645859774,87.81396510712511
2024-09-07,66625,57098.14819174787,4102.325631782362,5424.526176469772
2024-09-08,67318,57131.22202790198,5741.612129555857,4445.165842542163
2024-09-09,54953,57174.33046399472,-1549.3833699969566,-671.9470939977618
2024-09-10,57651,57192.716756049675,-673.6361939057638,1131.919437856086
2024-09-11,55375,57177.11930651456,-3030.5851890570225,1228.4658825424558
2024-09-12,54067,57051.300985311624,-2862.584420843435,-121.71656446818815
2024-09-13,53317,56852.71291540674,-2987.4129524866175,-548.2999629201222
2024-09-14,62115,56694.72404218894,5428.027483434792,-7.7515256237311405
2024-09-15,63086,56577.6887672401,6667.401609644631,-159.09037688472745
2024-09-16,65744,56512.98441986981,-2447.4613098287828,11678.476889958969
2024-09-17,53518,56511.43907452563,-1548.624209500836,-1444.8148650247967
2024-09-18,53861,56548.806072885745,-2363.5181601117283,-324.28791277401615
2024-09-19,55128,56615.6323673961,-2521.137768722096,1033.5054013259942
2024-09-20,57026,56725.315208014654,-3826.4573381043606,4127.1421300897055
2024-09-21,62904,56876.30949288587,6290.774200484546,-263.0836933704195
2024-09-22,64464,57014.626160567714,7324.819921164738,124.5539182675493
2024-09-23,54348,57109.276876740616,-2757.6304863392497,-3.646390401365352
2024-09-24,54785,57165.71320814612,-2478.044787951477,97.33157980535907
2024-09-25,55541,57208.05838169348,-2306.6711712769834,639.6127895835016
2024-09-26,54629,57238.04981296618,-2371.4220990047006,-237.62771396147582
2024-09-27,52224,57244.87357865916,-4281.997825543137,-738.8757531160227
2024-09-28,64496,57235.79493983338,7151.757880405049,108.44717976156971
2024-09-29,66036,57237.64226531718,7445.890511437137,1352.4672232456796
2024-09-30,54128,57266.15203059998,-2911.1825744179077,-226.96945618207246
2024-10-01,53523,57294.309076385056,-2586.427315108376,-1184.8817612766798
2024-10-02,55004,57314.163616357,-2555.1399706385528,244.97635428155627
2024-10-03,54643,57329.66091185403,-2662.3983664471884,-24.262545406840218
2024-10-04,53247,57332.673716690486,-4227.46115602883,141.7874393383463
2024-10-05,66170,57350.088611947984,7770.680981327651,1049.2304067243676
2024-10-06,63540,57368.69637165404,7358.576607268468,-1187.2729789225123
2024-10-07,54292,57344.73582054218,-2949.498478707783,-103.23734183439228
2024-10-08,56635,57300.68998844726,-2731.3359901413255,2065.646001694069
2024-10-09,53370,57272.25334566156,-2706.734299138225,-1195.5190465233318
2024-10-10,54783,57253.77001646724,-3114.3198751944283,643.5498587271868
2024-10-11,53462,57238.57589359238,-3550.4281885668256,-226.1477050255562
2024-10-12,64204,57195.23238926919,8243.934805983656,-1235.1671952528486
2024-10-13,65013,57116.69749580256,7012.137768360071,884.1647358373666
2024-10-14,54712,57053.05211356833,-2952.0740591094286,611.0219455410988
2024-10-15,53865,56989.648583180846,-3047.4252935734708,-77.2232896073765
2024-10-16,54445,56884.750275768914,-2955.111667639647,515.3613918707342
2024-10-17,51891,56782.54069033841,-3185.625978025489,-1705.914712312915
2024-10-18,54018,56715.557068839604,-3066.9551240659284,369.3980552263238
2024-10-19,66200,56694.37202590598,8455.31339453098,1050.3145795630408
2024-10-20,61875,56723.422718291964,7152.70501766077,-2001.1277359527376
2024-10-21,52452,56770.769112763264,-2703.2794890095174,-1615.4896237537469
