LiaisonId,Code
23079,2203
23080,2204
23081,2205
23082,2206
23083,2207
23084,2208
23085,2209
23086,2210
23091,2211
23095,2212
23125,2213
23131,2214
23161,2215
23162,2216
23174,2217
23458,2218
23459,2219
23460,2220
23461,2221
23487,2222
23488,2223
23489,2224
23490,2225
23520,2226
23521,2227
23522,2228
23523,2229
23549,2230
23550,2231
23551,2232
23552,2233
23582,2234
23583,2235
23584,2236
23585,2237
23611,2238
23612,2239
23613,2240
23614,2241
23644,2242
23645,2243
23646,2244
23647,2245
23673,2246
23674,2247
23675,2248
23676,2249
24054,2250
24055,2251
24057,2252
24093,2253
24096,2254
24452,2255
24453,2256
24475,2257
24509,2258
24510,2259
24511,2260
24512,2261
24546,2262
24547,2263
24548,2264
24549,2265
24557,2266
24558,2267
24559,2268
24563,2269
24564,2270
24565,2271
24591,2272
24592,2273
24593,2274
24594,2275
24628,2276
24629,2277
24630,2278
24631,2279
24639,2280
24640,2281
24641,2282
24645,2283
24646,2284
24647,2285
24650,2286
24651,2287
24652,2288
24653,2289
24668,2290
24669,2291
2499,2292
25128,2293
25163,2294
25257,2295
25258,2296
25287,2297
25290,2298
25295,2299
25345,2300
25346,2301
25347,2302
25348,2303
2585,2304
25936,2305
26014,2306
26018,2307
26019,2308
26020,2309
26021,2310
26022,2311
26023,2312
26027,2313
26030,2314
26031,2315
26178,2316
26180,2317
26181,2318
26182,2319
26183,2320
26184,2321
26187,2322
26192,2323
26359,2324
26380,2325
26396,2326
26401,2327
26402,2328
26404,2329
26406,2330
26421,2331
26558,2332
26560,2333
26563,2334
2665,2335
2669,2336
26693,2337
26694,2338
26717,2339
26719,2340
26722,2341
2673,2342
26730,2343
26732,2344
26734,2345
26736,2346
26739,2347
2674,2348
2675,2349
2676,2350
2679,2351
2680,2352
2685,2353
2686,2354
26872,2355
26875,2356
26883,2357
26885,2358
26887,2359
26888,2360
28292,2361
28450,2362
29245,2363
29246,2364
29251,2365
29252,2366
29253,2367
29254,2368
29255,2369
29265,2370
29281,2371
29365,2372
2955,2373
29585,2374
29587,2375
29609,2376
29610,2377
29615,2378
29616,2379
29693,2380
29694,2381
3012,2382
30165,2383
30166,2384
3041,2385
3098,2386
3127,2387
3184,2388
3213,2389
3270,2390
3438,2391
3523,2392
3896,2393
3954,2394
4638,2395
4728,2396
4924,2397
6249,2398
6250,2399
6251,2400
6252,2401
6253,2402
6254,2403
6255,2404
6256,2405
6257,2406
6258,2407
6259,2408
6260,2409
6261,2410
6877,2411
719,2412
7425,2413
7509,2414
7593,2415
7677,2416
7761,2417
8014,2418
8229,2419
8314,2420
8366,2421
8369,2422
8656,2423
8742,2424
8823,2425
8827,2426
8828,2427
8829,2428
8830,2429
8831,2430
8837,2431
8838,2432
8843,2433
8844,2434
91,2435
9113,2436
9170,2437
9199,2438
92,2439
9256,2440
9285,2441
93,2442
9342,2443
9371,2444
94,2445
9428,2446
95,2447
9596,2448
96,2449
9681,2450
97,2451
98,2452
99,2453
nan,2454
