Date,LiaisonId,TauxVenteGuichet,Prediction,ErreurAbsolue,JourSemaine,Seuil,EstAnomalie
2025-10-26,16287,0.11811024,0.14058318057469513,0.022472941068927305,6,0.1377235246086606,False
2025-10-27,16287,0.09271523,0.10594280381176355,0.013227570247386716,0,0.1377235246086606,False
2025-10-28,16287,0.22222222,0.2890201809399031,0.06679795706199632,1,0.1377235246086606,False
2025-10-30,16287,0.093959734,0.10283026271719686,0.008870528873393457,3,0.1377235246086606,False
2025-10-31,16287,0.064935066,0.09693409040378884,0.03199902459787682,4,0.1377235246086606,False
2025-09-08,16288,0.10465116,0.08285648819494246,0.021794672343254107,0,0.1377235246086606,False
2025-09-10,16288,0.062893085,0.08553110256133717,0.022638017379624065,2,0.1377235246086606,False
2025-09-12,16288,0.06369427,0.08871373062964504,0.02501946216460292,4,0.1377235246086606,False
2025-09-14,16288,0.47619048,0.3649485807582629,0.11124189685137148,6,0.1377235246086606,False
2025-09-18,16288,0.36363637,0.28557248726826706,0.07806388720530472,3,0.1377235246086606,False
2025-09-21,16288,0.33333334,0.3317769414969567,0.001556401770484106,6,0.1377235246086606,False
2025-09-26,16288,0.070512824,0.08252458686975098,0.012011763109241486,4,0.1377235246086606,False
2025-09-29,16288,0.25,0.2718981918120308,0.021898191812030787,0,0.1377235246086606,False
2025-09-30,16288,0.09615385,0.07737698056419018,0.01877686730902073,1,0.1377235246086606,False
2025-10-02,16288,0.25,0.2766359763981022,0.026635976398102224,3,0.1377235246086606,False
2025-10-04,16288,0.3529412,0.42889964779699674,0.07595846256101957,5,0.1377235246086606,False
2025-10-05,16288,0.37142858,0.32967830275123466,0.04175027634079109,6,0.1377235246086606,False
2025-10-08,16288,0.14285715,0.2577011568906874,0.1148440076473326,2,0.1377235246086606,False
2025-10-10,16288,0.08974359,0.09772809726410661,0.007984505419071058,4,0.1377235246086606,False
2025-10-12,16288,0.3,0.32528520865965554,0.02528519673872659,6,0.1377235246086606,False
2025-10-13,16288,0.0625,0.08940313061964496,0.026903130619644958,0,0.1377235246086606,False
2025-10-18,16288,0.23684211,0.3862654189459336,0.1494233081928742,5,0.1377235246086606,True
2025-10-19,16288,0.23076923,0.2602573132530916,0.029488081337617655,6,0.1377235246086606,False
2025-10-20,16288,0.36363637,0.28271411808507635,0.08092225638849543,0,0.1377235246086606,False
2025-10-22,16288,0.18518518,0.36495530732373194,0.1797701282093902,2,0.1377235246086606,True
2025-10-23,16288,0.17391305,0.31326715263411603,0.1393541059164723,3,0.1377235246086606,True
2025-10-24,16288,0.061068702,0.09197099629040144,0.03090229380126379,4,0.1377235246086606,False
2025-10-25,16288,0.1891892,0.28482095938148805,0.09563176374855348,5,0.1377235246086606,False
2025-10-26,16288,0.0625,0.09089711974170059,0.02839711974170059,6,0.1377235246086606,False
2025-10-27,16288,0.08510638,0.0919962801898404,0.006889899906007843,0,0.1377235246086606,False
2025-10-28,16288,0.16666667,0.18310350763078653,0.016436835997066135,1,0.1377235246086606,False
2025-10-29,16288,0.1923077,0.3299980149838761,0.13769031923745428,2,0.1377235246086606,False
2025-10-30,16288,0.09558824,0.09540687409608381,0.00018136295111162437,3,0.1377235246086606,False
2025-10-31,16288,0.06790123,0.09157483578935806,0.0236736044408435,4,0.1377235246086606,False
2025-09-06,16289,0.35714287,0.37580154178195774,0.01865867612415134,5,0.1377235246086606,False
2025-09-07,16289,0.36363637,0.32085852063239284,0.04277785384117894,6,0.1377235246086606,False
2025-09-08,16289,0.11320755,0.08913003113836432,0.02407751771837091,0,0.1377235246086606,False
2025-09-09,16289,0.45454547,0.17949167491024562,0.2750537931817191,1,0.1377235246086606,True
2025-09-10,16289,0.06111111,0.08347439940002281,0.02236328820612747,2,0.1377235246086606,False
2025-09-11,16289,0.18181819,0.19747136327180245,0.015653176035016564,3,0.1377235246086606,False
2025-09-12,16289,0.07253886,0.08608433239715092,0.013545472254919935,4,0.1377235246086606,False
2025-09-13,16289,0.4117647,0.33043537836900577,0.08132933277258053,5,0.1377235246086606,False
2025-09-14,16289,0.5,0.41527476187050666,0.08472523812949334,6,0.1377235246086606,False
2025-09-16,16289,0.42857143,0.25362211352433583,0.17494931930456736,1,0.1377235246086606,True
2025-09-18,16289,0.16666667,0.2725044780340353,0.10583780640031493,3,0.1377235246086606,False
2025-09-19,16289,0.4,0.3966450412668258,0.0033549646936386623,4,0.1377235246086606,False
2025-09-20,16289,0.36363637,0.29722246751765397,0.06641390695591781,5,0.1377235246086606,False
2025-09-21,16289,0.5,0.36475076006996743,0.13524923993003257,6,0.1377235246086606,False
2025-09-22,16289,0.5,0.3058402930677026,0.1941597069322974,0,0.1377235246086606,True
2025-09-23,16289,0.45,0.3817007988017023,0.06829918927736872,1,0.1377235246086606,False
2025-09-25,16289,0.083333336,0.28984417749259367,0.20651084167573347,3,0.1377235246086606,True
2025-09-26,16289,0.10106383,0.08067925837710847,0.020384574263539415,4,0.1377235246086606,False
2025-09-27,16289,0.45454547,0.2193414846223389,0.23520398346962582,5,0.1377235246086606,True
2025-09-30,16289,0.10119048,0.0839254456498307,0.017265031959803695,1,0.1377235246086606,False
2025-10-02,16289,0.3846154,0.268510997038305,0.11610439445453863,3,0.1377235246086606,False
2025-10-03,16289,0.4375,0.4021490793942433,0.035350920605756675,4,0.1377235246086606,False
2025-10-04,16289,0.42857143,0.28710801283041454,0.14146341999848866,5,0.1377235246086606,True
2025-10-05,16289,0.5,0.3607520322934864,0.1392479677065136,6,0.1377235246086606,True
2025-10-06,16289,0.375,0.3703805082864554,0.004619491713544588,0,0.1377235246086606,False
2025-10-08,16289,0.44680852,0.3577036088242073,0.08910490815501021,2,0.1377235246086606,False
2025-10-09,16289,0.5,0.31354014923395124,0.18645985076604876,3,0.1377235246086606,True
2025-10-10,16289,0.07602339,0.09399395022896304,0.01797055784967913,4,0.1377235246086606,False
2025-10-11,16289,0.3148148,0.34539973587106304,0.03058492988656597,5,0.1377235246086606,False
2025-10-13,16289,0.059880238,0.10075898839975027,0.04087875037336973,0,0.1377235246086606,False
2025-10-14,16289,0.36363637,0.29208707806957396,0.07154929640399782,1,0.1377235246086606,False
2025-10-20,16289,0.29787233,0.36500377000604883,0.06713143528734461,0,0.1377235246086606,False
2025-10-21,16289,0.2,0.31240008063704827,0.11240007765681603,1,0.1377235246086606,False
2025-10-22,16289,0.33333334,0.27006211265637053,0.06327123061107026,2,0.1377235246086606,False
2025-10-23,16289,0.07692308,0.2806622546835403,0.20373917489485543,3,0.1377235246086606,True
2025-10-24,16289,0.07471264,0.09423539585531768,0.019522754318128194,4,0.1377235246086606,False
2025-10-25,16289,0.14,0.35206398058049726,0.2120639799844508,5,0.1377235246086606,True
2025-10-26,16289,0.08287293,0.09448918614340825,0.011616258954534955,6,0.1377235246086606,False
2025-10-27,16289,0.08139535,0.09212986241856135,0.010734512021928197,0,0.1377235246086606,False
2025-10-28,16289,0.35714287,0.17711043340678648,0.18003243225101992,1,0.1377235246086606,True
2025-10-29,16289,0.25,0.27609428025781696,0.02609428025781696,2,0.1377235246086606,False
2025-10-30,16289,0.10828026,0.09697719530990884,0.011303061080662757,3,0.1377235246086606,False
2025-10-31,16289,0.048648648,0.09475645460331306,0.046107806639312354,4,0.1377235246086606,False
2025-09-08,16290,0.09090909,0.12057957485240796,0.029670481234015014,0,0.1377235246086606,False
2025-09-10,16290,0.09090909,0.12178307610695274,0.030873982488559798,2,0.1377235246086606,False
2025-09-12,16290,0.08,0.07515561954695558,0.004844378664905072,4,0.1377235246086606,False
2025-09-23,16290,0.07692308,0.10132569212120811,0.024402612332523263,1,0.1377235246086606,False
2025-09-26,16290,0.04347826,0.08495202683937891,0.04147376515996798,4,0.1377235246086606,False
2025-10-24,16290,0.03846154,0.07874152475810799,0.040279984863765564,4,0.1377235246086606,False
2025-10-26,16290,0.083333336,0.086189055182238,0.002855719365377804,6,0.1377235246086606,False
2025-10-27,16290,0.04347826,0.082160666312069,0.03868240463265807,0,0.1377235246086606,False
2025-09-08,16291,0.055555556,0.07650979773346793,0.02095424176399123,0,0.1377235246086606,False
2025-09-10,16291,0.05263158,0.07866831747473203,0.02603673813522779,2,0.1377235246086606,False
2025-09-12,16291,0.04761905,0.07901676307919747,0.03139771457317597,4,0.1377235246086606,False
2025-09-26,16291,0.094339624,0.08019032110338663,0.01414930294389273,4,0.1377235246086606,False
2025-09-29,16291,0.07692308,0.13753299477671926,0.06060991498803442,0,0.1377235246086606,False
2025-09-30,16291,0.11111111,0.07765899936396412,0.033452112574989284,1,0.1377235246086606,False
2025-10-13,16291,0.04761905,0.15541125993531224,0.10779221142929074,0,0.1377235246086606,False
2025-10-24,16291,0.11666667,0.09319764495495865,0.02346902220841339,4,0.1377235246086606,False
2025-10-26,16291,0.064935066,0.09652843391590461,0.031593368109992595,6,0.1377235246086606,False
2025-10-27,16291,0.06666667,0.0983942056231811,0.031727535479576824,0,0.1377235246086606,False
2025-10-30,16291,0.07017544,0.08573052966479482,0.015555090545455827,3,0.1377235246086606,False
2025-10-31,16291,0.08571429,0.09851951314088747,0.012805225084990712,4,0.1377235246086606,False
2025-09-06,16292,0.18181819,0.2931473127899464,0.11132912555316049,5,0.1377235246086606,False
2025-09-07,16292,0.2769231,0.3502060339940316,0.07328294377453393,6,0.1377235246086606,False
2025-09-08,16292,0.06185567,0.08479168971687553,0.022936019652187806,0,0.1377235246086606,False
2025-09-09,16292,0.24489796,0.3442586849476502,0.0993607233311341,1,0.1377235246086606,False
2025-09-10,16292,0.11413044,0.08077962407435643,0.03335081329975856,2,0.1377235246086606,False
2025-09-11,16292,0.27272728,0.21021987432524486,0.06250740652993397,3,0.1377235246086606,False
2025-09-12,16292,0.077319585,0.08107382312456628,0.00375423833767434,4,0.1377235246086606,False
2025-09-15,16292,0.23076923,0.2843065816710247,0.053537349755550745,0,0.1377235246086606,False
2025-09-17,16292,0.45454547,0.29803111003950755,0.15651435805245717,2,0.1377235246086606,True
2025-09-18,16292,0.42857143,0.2649471407183768,0.16362429211052643,3,0.1377235246086606,True
2025-09-25,16292,0.2,0.3157407985882941,0.11574079560806189,3,0.1377235246086606,False
2025-09-26,16292,0.09550562,0.09489448695327135,0.0006111306056847954,4,0.1377235246086606,False
2025-09-28,16292,0.4642857,0.3759775708517672,0.08830813066152321,6,0.1377235246086606,False
2025-09-29,16292,0.23076923,0.27528223276777625,0.04451300085230231,0,0.1377235246086606,False
2025-09-30,16292,0.07821229,0.08027074454476951,0.0020584535424959527,1,0.1377235246086606,False
2025-10-01,16292,0.41666666,0.36101577629190357,0.05565088044065564,2,0.1377235246086606,False
2025-10-04,16292,0.3488372,0.4102251762078624,0.061387979380927604,5,0.1377235246086606,False
2025-10-05,16292,0.26666668,0.3810758697236929,0.11440918914927578,6,0.1377235246086606,False
2025-10-06,16292,0.46153846,0.2859157545142932,0.1756227093166547,0,0.1377235246086606,True
2025-10-09,16292,0.25,0.2914763615717752,0.0414763615717752,3,0.1377235246086606,False
2025-10-10,16292,0.073446326,0.0980474287370461,0.02460110277927098,4,0.1377235246086606,False
2025-10-11,16292,0.2631579,0.3850279811571264,0.12187007700902458,5,0.1377235246086606,False
2025-10-12,16292,0.27272728,0.34940600849724845,0.07667872764206962,6,0.1377235246086606,False
2025-10-13,16292,0.10795455,0.09061360473423834,0.017340942074958135,0,0.1377235246086606,False
2025-10-14,16292,0.5,0.19514256770159158,0.30485743229840845,1,0.1377235246086606,True
2025-10-16,16292,0.35,0.41404507818963604,0.06404508415010052,3,0.1377235246086606,False
2025-10-17,16292,0.42857143,0.25228559487538466,0.17628583795351854,4,0.1377235246086606,True
2025-10-18,16292,0.36363637,0.31346655741368107,0.05016981705989071,5,0.1377235246086606,False
2025-10-19,16292,0.39726028,0.3592499991087365,0.03801027935462714,6,0.1377235246086606,False
2025-10-20,16292,0.36842105,0.3824872492028273,0.014066201276878187,0,0.1377235246086606,False
2025-10-21,16292,0.18181819,0.28954069016112954,0.10772250292434365,1,0.1377235246086606,False
2025-10-22,16292,0.32786885,0.3744844995738486,0.04661565053477085,2,0.1377235246086606,False
2025-10-23,16292,0.15,0.3755183736516677,0.2255183676912032,3,0.1377235246086606,True
2025-10-24,16292,0.075675674,0.08919386142341452,0.013518187640589055,4,0.1377235246086606,False
2025-10-25,16292,0.14,0.381325991894378,0.24132599129833154,5,0.1377235246086606,True
2025-10-26,16292,0.08,0.09720621364336357,0.017206215431502914,6,0.1377235246086606,False
2025-10-27,16292,0.08045977,0.09731331783148564,0.016853544290988814,0,0.1377235246086606,False
2025-10-28,16292,0.3,0.23478355391695993,0.06521645800396902,1,0.1377235246086606,False
2025-10-29,16292,0.20588236,0.37427769975865316,0.16839534418786,2,0.1377235246086606,True
2025-10-30,16292,0.054945055,0.09682300521979163,0.04187794982442687,3,0.1377235246086606,False
2025-10-31,16292,0.07926829,0.11073329821082657,0.03146500661822861,4,0.1377235246086606,False
2025-09-08,16468,0.34068787,0.4016782506874371,0.06099037970812804,0,0.1377235246086606,False
2025-09-09,16468,0.40145984,0.3983195607748231,0.003140282145480233,1,0.1377235246086606,False
2025-09-10,16468,0.4139466,0.3992894838086434,0.014657114959590878,2,0.1377235246086606,False
2025-09-11,16468,0.3919903,0.39980693996332534,0.007816635970100239,3,0.1377235246086606,False
2025-09-12,16468,0.4339498,0.40351957962829726,0.03043021871726853,4,0.1377235246086606,False
2025-09-13,16468,0.4778761,0.3993484831640736,0.07852761379980883,5,0.1377235246086606,False
2025-09-19,16468,0.33387622,0.40578495838664475,0.07190873601458969,4,0.1377235246086606,False
2025-09-22,16468,0.34008098,0.40162849901957026,0.06154752253336421,0,0.1377235246086606,False
2025-09-25,16468,0.34032634,0.39992646876974075,0.0596001297633168,3,0.1377235246086606,False
2025-09-26,16468,0.49744898,0.4004760260457745,0.09697295476248358,4,0.1377235246086606,False
2025-09-27,16468,0.35694316,0.3992680066106701,0.04232484631518363,5,0.1377235246086606,False
2025-09-29,16468,0.42857143,0.40311185434654,0.025459578482363188,0,0.1377235246086606,False
