TypeTitre,Date,Observe,Tendance,Saisonnalite,Residu
B,2024-10-12,0.06269414,0.07267214220235686,-0.008104490753113596,-0.001873511670629227
B,2024-10-13,0.08825605,0.0729937912445162,0.014918756512791589,0.0003435058692295295
B,2024-10-14,0.06908137,0.07353561967023647,-0.001109853158605839,-0.0033443929988857257
B,2024-10-15,0.071713164,0.07437933220203487,-0.00038374905044817305,-0.002282418702848593
B,2024-10-16,0.07367826,0.07535542366577877,-0.00853811244206823,0.006860951308046814
B,2024-10-17,0.071045116,0.07618602737970674,-0.005504369957126224,0.00036345816751499893
B,2024-10-18,0.07139712,0.07678798511201719,0.00827816207947813,-0.013669028921098128
B,2024-10-19,0.09278215,0.07729011197661875,-0.005254654033441586,0.02074668928554063
B,2024-10-20,0.096879505,0.07783382956433374,0.014109656682834844,0.004936018373860318
B,2024-10-21,0.074694,0.07845120469913522,-0.006806621580034598,0.003049417065435364
B,2024-10-22,0.0789431,0.07914223475425491,0.005247064530791449,-0.0054461957331817384
B,2024-10-23,0.06505515,0.08003866941429973,-0.008664156898228742,-0.0063193657026783395
B,2024-10-24,0.07260771,0.08099295895521766,-0.009307787629571948,0.0009225396318814499
B,2024-10-25,0.09135263,0.08232921948097832,0.011436317360128274,-0.0024129101597787778
B,2024-10-26,0.08467908,0.08517125316574681,-0.003986405202601908,0.00349423407287347
B,2024-10-27,0.088557,0.08982522980381992,0.013444211410550298,-0.01471244373636195
B,2024-10-28,0.07848223,0.09524787006480635,-0.012795631810457852,-0.003970005266467791
B,2024-10-29,0.07386209,0.1010231444923092,0.01349473210128563,-0.040655785886769574
B,2024-10-30,0.061870825,0.10711606578512618,-0.008514668500958113,-0.0367305727385462
B,2024-10-31,0.094680145,0.11363902403423772,-0.010831426847839618,-0.008127451803516927
B,2024-11-01,0.13845265,0.12059476032344546,0.013902153144965174,0.003955735648105474
B,2024-11-02,0.11360334,0.12812308321303323,-0.011930715855446063,-0.002589028758382156
B,2024-11-03,0.15004902,0.13577365710119463,0.0008705539174188649,0.013404804861017555
B,2024-11-04,0.5324028,0.14336743880387454,-0.005399139734724972,0.39443451436545124
B,2024-11-05,0.17110777,0.1505892915254851,0.023545285873535823,-0.003026808386569768
B,2024-11-06,0.1464848,0.1569724879165955,-0.01097120274636513,0.0004835219634442556
B,2024-11-07,0.50739044,0.15090274815963126,-0.014585484094275408,0.37107317544498963
B,2024-11-08,0.5350309,0.136415084890235,0.010086391064908619,0.38852942547689373
B,2024-11-09,0.2186935,0.1305702903933471,0.007518618322037238,0.08060458608136858
B,2024-11-10,0.5282618,0.12520175565154582,-0.014410787637829237,0.417470812725114
B,2024-11-11,0.1657264,0.11931816617470349,-0.00413449445801858,0.05054272174454251
B,2024-11-12,0.070715405,0.10743224648884676,0.03328284326233001,-0.06999968470423693
B,2024-11-13,0.0866448,0.09970493165698702,-0.015005515587310225,0.0019453824475503811
B,2024-11-14,0.08610625,0.10090638187873219,-0.014280717020365869,-0.0005194166584265858
B,2024-11-15,0.10720641,0.10252779723759091,0.0075488899782503,-0.0028702755561236526
B,2024-11-16,0.075757526,0.10425690121687821,0.013445804084896963,-0.0419451794405119
B,2024-11-17,0.07185921,0.10595568104520309,-0.032807120747088955,-0.001289349568515133
B,2024-11-18,0.10999889,0.10687681731624753,0.00013979853801619063,0.0029822734131808998
B,2024-11-19,0.15454967,0.1067371593965154,0.04442637580838619,0.003386137994752042
B,2024-11-20,0.50341064,0.1063354297828816,-0.02075390092243268,0.41782910851824373
B,2024-11-21,0.18957339,0.10542963780803784,-0.012827175424872921,0.09697092988883062
B,2024-11-22,0.5003654,0.1042901826919259,0.004022578561324425,0.3920526152192228
B,2024-11-23,0.14351304,0.10365358174623088,0.033072470217256206,0.006786986790976113
B,2024-11-24,0.057639908,0.10285235165718513,-0.033621386825872866,-0.011591056785781942
B,2024-11-25,0.072273836,0.10160039769952514,-0.0017303266159568813,-0.027596235543750444
B,2024-11-26,0.06833472,0.10035977411083556,0.028120361976383717,-0.0601454150584145
B,2024-11-27,0.07631794,0.09896943648912647,-0.020553058034250928,-0.002098434822272857
B,2024-11-28,0.09691281,0.09734136748244175,-0.0077034541857006165,0.007274895419556018
B,2024-11-29,0.11372887,0.09482447348717574,0.004978340670883816,0.013926059273623032
B,2024-11-30,0.10441337,0.09192556310037416,0.019700409829878272,-0.007212605122387292
B,2024-12-01,0.13572618,0.08880578879038734,-0.017366653564352106,0.06428704842684257
B,2024-12-02,0.5064473,0.08582588642361005,-0.000976941102602102,0.42159836989505645
B,2024-12-03,0.1461093,0.08291812805924585,0.015454920259930893,0.047736249552412915
B,2024-12-04,0.060198512,0.07967485842681647,-0.015979247982898914,-0.003497098515597624
B,2024-12-05,0.071691565,0.07700682162026246,-0.0039385049420893395,-0.001376751462585507
B,2024-12-06,0.07709647,0.07616993592574758,0.005197627092341492,-0.0042710933177526195
B,2024-12-07,0.08699981,0.07670780600116808,0.009974284655757925,0.0003177205751639933
B,2024-12-08,0.080098055,0.07738227076547631,-0.00031865158682958567,0.003034436124450049
B,2024-12-09,0.0757486,0.07786883873699267,-0.0009670239911624935,-0.0011532146801220139
B,2024-12-10,0.07528472,0.0782617315859741,-0.0013167994269847568,-0.0016602126918262572
B,2024-12-11,0.07806832,0.0785395469247288,-0.008284749540850813,0.007813526049521222
B,2024-12-12,0.07399968,0.07863417244510999,-0.004744838905974337,0.00011034703957299441
B,2024-12-13,0.07577326,0.07849702060438801,-0.0019551239603609496,-0.0007686351565430877
B,2024-12-14,0.078603685,0.07813661353099871,0.003354979055255566,-0.0028879076840631207
B,2024-12-15,0.096368715,0.07756421441078026,0.013553190205377751,0.005251310550887581
B,2024-12-16,0.07700287,0.07683757388080417,0.0016156863499308255,-0.0014503921744376952
B,2024-12-17,0.07463947,0.07624013659102719,-0.0014397590958323372,-0.00016090811004774996
B,2024-12-18,0.07167267,0.07596278633603815,-0.00577284956722328,0.0014827337743789498
B,2024-12-19,0.06688048,0.07610295169470477,-0.005769674709264216,-0.003452797530446347
B,2024-12-20,0.06452908,0.07649590330762103,-0.00887196140596143,-0.0030948582324739626
B,2024-12-21,0.068554245,0.07688857939122438,-0.0015855660303989352,-0.006748768425312912
B,2024-12-22,0.09651228,0.077483277658297,0.013190436717479687,0.0058385660287910285
B,2024-12-23,0.06340977,0.07840299549581417,0.018592049764891136,-0.03358527721575673
B,2024-12-24,0.0770779,0.07956386135936779,-0.0052102273446962616,0.0027242688388173925
B,2024-12-25,0.071484685,0.0809907134298066,-0.00895119584798329,-0.0005548326376704771
B,2024-12-26,0.07041596,0.08288834215721856,-0.003823241010877282,-0.0086491423841724
B,2024-12-27,0.07054782,0.08550124789033356,-0.014833173410662183,-0.00012025534209814115
B,2024-12-28,0.08648996,0.08884806964697778,-0.0018124187801338357,-0.0005456903155820481
B,2024-12-29,0.093515225,0.09282695002039028,0.013229802027109999,-0.012541527292689938
B,2024-12-30,0.07958265,0.09724977227012271,0.029507299350906298,-0.04717442513188564
B,2024-12-31,0.092100464,0.1015945000850359,-0.011199012892035686,0.0017049766145826456
B,2025-01-01,0.09176296,0.10348529750990729,-0.016537098257698907,0.00481476070491442
B,2025-01-02,0.10985845,0.10412053903213711,-0.004245222571260411,0.00998313681289649
B,2025-01-03,0.15527453,0.10511889947841255,-0.01008958533955979,0.060245211145914385
B,2025-01-04,0.1692665,0.10558088963172897,-0.002206039470952102,0.06589165686875652
B,2025-01-05,0.5343824,0.10516072020351269,0.011613046907502504,0.4176086357858659
B,2025-01-06,0.15223558,0.10462631515559977,0.048470570937306785,-0.0008613036220126852
B,2025-01-07,0.082308196,0.10385025575982437,-0.020529718638401466,-0.001012341590054644
B,2025-01-08,0.074520566,0.10311342984732522,-0.02640861213146528,-0.002184252146459148
B,2025-01-09,0.072578736,0.10288875762526489,-0.004472165749098862,-0.025837856226580302
B,2025-01-10,0.1285061,0.10244354141712828,-0.007103663650173794,0.033166216450345926
B,2025-01-11,0.10350441,0.10082592710985505,-0.0020059397212122297,0.004684424487558805
B,2025-01-12,0.115981676,0.09843393877143981,0.010929103420674708,0.006618633492337531
B,2025-01-13,0.13657507,0.09590303207009754,0.03818380950728101,0.002488231426390375
B,2025-01-14,0.50855637,0.0926915722818773,-0.012581598000739661,0.42844639168565923
B,2025-01-15,0.1443042,0.08879837461993714,-0.01933468420874868,0.07484051059570088
B,2025-01-16,0.07514111,0.08493283648230539,-0.005149962662039809,-0.004641764294108203
B,2025-01-17,0.07729676,0.08118537308700285,-0.004067926757140175,0.00017931732866087458
B,2025-01-18,0.06421867,0.07804043227050601,-0.0023067395189616787,-0.011515022621768331
B,2025-01-19,0.08501659,0.07727326696456435,0.011067554568394637,-0.0033242281958999753
B,2025-01-20,0.1078122,0.07861534791049068,0.025717570421350047,0.0034792851350515103
B,2025-01-21,0.15720224,0.07896889418623403,-0.009168406150307997,0.08740175576900562
B,2025-01-22,0.5204435,0.07863266326842425,-0.0154526418965027,0.4572634777163659
B,2025-01-23,0.54022115,0.0785562267593827,-0.005342426714155542,0.46700735464456167
B,2025-01-24,0.14516728,0.07907251298644045,-0.0019295132065885354,0.06802427648338509
B,2025-01-25,0.08464064,0.07964027042343089,-0.0035631741991892195,0.008563540815896581
B,2025-01-26,0.08559343,0.0793756191533182,0.008638893050976317,-0.0024210800162604573
B,2025-01-27,0.08269788,0.0786628724504589,0.014828066609822369,-0.010793055811952112
B,2025-01-28,0.076755755,0.07806269030859896,-0.0020633400843385833,0.0007564044253787622
B,2025-01-29,0.068689026,0.07757665219047725,-0.008020578811340728,-0.000867047440625629
B,2025-01-30,0.07755562,0.07717234691926107,-0.0030507628471603374,0.0034340351081017517
B,2025-01-31,0.07812703,0.07693318196592677,-0.001151713585581475,0.0023455581775770618
B,2025-02-01,0.07007184,0.07677896484610217,-0.0023073311548591734,-0.004399794895104225
B,2025-02-02,0.08799366,0.0763715402881591,0.006402054090661558,0.005220064700254212
B,2025-02-03,0.08038787,0.07567126037484952,0.006541717001625321,-0.0018251093893189296
B,2025-02-04,0.07104875,0.07496081169372941,-0.003048658264566117,-0.0008634019557364758
B,2025-02-05,0.07112435,0.07447637557512195,-0.006808462419617328,0.0034564393592391857
B,2025-02-06,0.07194024,0.07434551272799868,-0.0005386614174016962,-0.0018666080664258428
B,2025-02-07,0.07116106,0.07447191553463968,0.002080079720424539,-0.005390933729719369
B,2025-02-08,0.07159841,0.07470943222008897,0.0007532723945477044,-0.003864294008252389
B,2025-02-09,0.07904262,0.07504508169317542,0.003981485491016121,1.605377270619268e-05
B,2025-02-10,0.07858813,0.07550719354804086,0.0011726914976767067,0.0019082430441872134
B,2025-02-11,0.07327532,0.0762910955602098,-0.00580467541370768,0.0027889000854123963
B,2025-02-12,0.06937956,0.07751790950971088,-0.00846679808871921,0.0003284492284033186
B,2025-02-13,0.077539586,0.07900513509419763,-0.000549802282591295,-0.0009157472808484224
B,2025-02-14,0.08452484,0.08063305201376351,0.009580065575801057,-0.005688277473063719
B,2025-02-15,0.089572944,0.08248067299152023,0.011405853084939382,-0.004313582329416005
B,2025-02-16,0.081988305,0.08474906705000963,-0.001966580605453772,-0.0007941815911165356
B,2025-02-17,0.08530445,0.08763679919696159,-0.0037570461264439855,0.0014246934479035661
B,2025-02-18,0.07870252,0.09102218309200102,-0.008824981547163394,-0.003494684691028274
B,2025-02-19,0.08042428,0.093618621640477,-0.01252374599363121,-0.0006705966723127149
B,2025-02-20,0.09564468,0.09536120274755931,-0.0032384610251046755,0.0035219409233430976
B,2025-02-21,0.12949347,0.09715564020785813,0.013661310865859073,0.01867652388660994
B,2025-02-22,0.5205914,0.09896496517354562,0.030552513571207734,0.3910738994672217
B,2025-02-23,0.17163949,0.10072815684934984,-0.008416284553349562,0.07932761485133095
B,2025-02-24,0.08777043,0.10261184784301551,-0.008359941038535422,-0.006481474570669665
B,2025-02-25,0.092648834,0.10390422107734065,-0.01174488370483767,0.0004894966175940652
B,2025-02-26,0.115639694,0.10449858604916301,-0.016008616952634495,0.027149724938524744
B,2025-02-27,0.15915287,0.10517719450947517,-0.0067991726560790175,0.06077484355645492
B,2025-02-28,0.37408906,0.10626136994743145,0.019107064720114333,0.24872062754635194
B,2025-03-01,0.16137776,0.10749901368426233,0.03513286930703459,0.01874587479640756
B,2025-03-02,0.09495917,0.10889664579836789,-0.00896026927205918,-0.00497720690007275
B,2025-03-03,0.10092011,0.1095517231250538,-0.008590879490491221,-4.073269362935006e-05
B,2025-03-04,0.09603645,0.10914785943821757,-0.013628466544814937,0.0005170561813425401
B,2025-03-05,0.08828954,0.10884049727805727,-0.019829099351332983,-0.000721861390984388
B,2025-03-06,0.09677268,0.10892283849044068,-0.009562061613559809,-0.002588098680450665
B,2025-03-07,0.12924945,0.1091501921498748,0.01789788442971331,0.0022013769650285897
B,2025-03-08,0.114624724,0.10929426798555703,0.04774493459658587,-0.04241447879006678
B,2025-03-09,0.1437977,0.10917930515695999,-0.007689365989409894,0.04230775646919917
B,2025-03-10,0.45934075,0.10835395135629343,-0.007653348496393153,0.35864014831121177
B,2025-03-11,0.16394597,0.10758704301961258,-0.015307310103897367,0.07166624000374888
B,2025-03-12,0.08777915,0.10737580542218567,-0.02195467432388405,0.0023580183148072115
B,2025-03-13,0.14052273,0.10703478047160275,-0.009791087402041624,0.0432790402611655
B,2025-03-14,0.4587999,0.1057688229287175,0.008886421643462648,0.34414465405224004
B,2025-03-15,0.14745052,0.10401647588514278,0.04457510370566407,-0.001141058002481335
B,2025-03-16,0.1018924,0.10209451904153621,0.001688885541035985,-0.0018910077749016013
B,2025-03-17,0.099275924,0.10010630503724595,-0.005815641354541172,0.004985260582679896
B,2025-03-18,0.08299498,0.09836214421511055,-0.016974759825887902,0.0016075982109894499
B,2025-03-19,0.06930641,0.09719501247952338,-0.022109987038304267,-0.005778614592124712
B,2025-03-20,0.08863352,0.09665008111056063,-0.00725533205135546,-0.0007612266678858892
B,2025-03-21,0.09401344,0.09679601104750707,0.004306921945138071,-0.0070894953638991065
B,2025-03-22,0.08692094,0.09760896418611764,0.03639443660743586,-0.04708246140766254
B,2025-03-23,0.1076058,0.09912021354800658,0.011716606978709207,-0.003231020494100123
B,2025-03-24,0.08998617,0.10175999357160373,-0.005657595521165755,-0.00611623020232778
B,2025-03-25,0.08308533,0.10560161324670851,-0.01627696369744868,-0.006239321208729429
B,2025-03-26,0.08983402,0.11054775322702405,-0.019004726060133727,-0.0017090076251499026
B,2025-03-27,0.11281251,0.11655042631065222,-0.005914237552718116,0.0021763228649716165
B,2025-03-28,0.15114449,0.12120385035949272,0.001095768460709926,0.028844870825755292
B,2025-03-29,0.16085936,0.12003449022799546,0.023658242090467525,0.01716662897246872
B,2025-03-30,0.14978738,0.11846375085660281,0.018080575223389954,0.013243055211396695
B,2025-03-31,0.15791774,0.11855389387769408,-0.004714221823626555,0.0440780659067479
B,2025-04-01,0.5449689,0.11912959293501345,-0.01337094291589427,0.43921025304560857
B,2025-04-02,0.1999142,0.11831175426870454,-0.015190793369527325,0.09679324119490086
B,2025-04-03,0.10477238,0.11538073275092352,-0.005760949290705824,-0.004847401975709181
B,2025-04-04,0.11572814,0.11223996565313789,0.002966000214262557,0.0005221740099188854
B,2025-04-05,0.11339941,0.11059124207691803,0.012133138781814889,-0.009324972101046311
B,2025-04-06,0.13645332,0.11034541328397408,0.01944602935505242,0.0066618729766274865
B,2025-04-07,0.105159275,0.1099698820147698,-0.0026153502307642044,-0.0021952565502600246
B,2025-04-08,0.10096189,0.1090260696204629,-0.010293242594632422,0.0022290593205096937
B,2025-04-09,0.10006508,0.10782768470768812,-0.01091676813297527,0.0031541657369173887
B,2025-04-10,0.105754435,0.10656086981041682,-0.0061669530696750055,0.0053605183216666324
B,2025-04-11,0.11172287,0.10515944359947496,0.003115873941261417,0.003447554120449836
B,2025-04-12,0.096478954,0.10353140860455072,0.002451266503483969,-0.009503721150477012
B,2025-04-13,0.11195881,0.10186781521522813,0.017443083102197807,-0.007352089120476926
B,2025-04-14,0.10590937,0.10038104469011534,0.0014591078952009473,0.0040692173006051935
B,2025-04-15,0.093275696,0.09931452405828281,-0.0069855019570032924,0.000946673937920306
B,2025-04-16,0.08846966,0.09888150393017213,-0.007544261502494408,-0.0028675806554265965
B,2025-04-17,0.08797053,0.0991070828091273,-0.005158803326668412,-0.00597774700555688
B,2025-04-18,0.09792535,0.09979151744447066,0.0009590582935464023,-0.002825225668017378
B,2025-04-19,0.10423869,0.10067803109937808,2.0386721561553594e-05,0.0035402711248306296
B,2025-04-20,0.11335408,0.10173807495441366,0.014717372228325165,-0.0031013677574038973
B,2025-04-21,0.10635277,0.10295306652234965,0.003202809434387898,0.00019689288166806207
B,2025-04-22,0.09736707,0.10423346428468983,-0.0075460898741821205,0.0006796962047838917
B,2025-04-23,0.10136478,0.10542867445567046,-0.006803280289334596,0.0027393823257829686
B,2025-04-24,0.10464713,0.1064691761236183,-0.003921041895956364,0.002098995546431698
B,2025-04-25,0.107261986,0.10737600766913177,-0.0015637862327061594,0.0014497641039643988
B,2025-04-26,0.104752,0.10791276541048003,0.002910992832258021,-0.006071761546742729
B,2025-04-27,0.12583183,0.10833965788405267,0.014788899789165092,0.002703269848106399
B,2025-04-28,0.16287102,0.10917077354670393,0.002263477263425131,0.051436767241972076
B,2025-04-29,0.465619,0.10986493311454557,-0.0091180692164257,0.3648721339141513
B,2025-04-30,0.53039914,0.11052013057473029,-0.0069556414021868795,0.42683465452328784
B,2025-05-01,0.16666397,0.11129135731861023,-0.002083925430380196,0.05745654263531427
B,2025-05-02,0.10633376,0.11223262032352584,-0.0034359791176083775,-0.0024628787986146067
B,2025-05-03,0.12280262,0.11281884815783236,0.005691128559418662,0.004292645899040021
B,2025-05-04,0.12802905,0.11310439774967238,0.016647477285892158,-0.0017228265927239639
B,2025-05-05,0.11526803,0.11334096724415035,0.0003079646546775188,0.001619097373728437
B,2025-05-06,0.10226873,0.1136536326843295,-0.010372220793441578,-0.0010126788066861098
B,2025-05-07,0.10634663,0.11400594132637613,-0.007115517352713394,-0.000543794413669002
B,2025-05-08,0.11358396,0.11420541523780746,0.00027792041520197975,-0.0008993760139370255
B,2025-05-09,0.11113209,0.11417401511040869,-0.004160046489311251,0.0011181241528168961
B,2025-05-10,0.12227892,0.11401717071231685,0.010405321457423827,-0.0021435708636074052
B,2025-05-11,0.13305043,0.11377039079317731,0.010692512943530887,0.008587523104073971
B,2025-05-12,0.110542625,0.11342549631385881,-0.004021870833079783,0.0011389997080484826
B,2025-05-13,0.1011846,0.11282575977416343,-0.010292595172184605,-0.0013485655004353975
B,2025-05-14,0.10319303,0.11139556724390734,-0.0072414635942650435,-0.0009610738883279041
B,2025-05-15,0.111794636,0.10836035561974139,0.0006004659329708293,0.002833814100783566
B,2025-05-16,0.16639914,0.1052514428960094,0.0026048860507789148,0.05854280723885774
B,2025-05-17,0.17236255,0.10254313983652316,0.01869291171832014,0.05112649953825821
B,2025-05-18,0.49045277,0.09994996452437811,0.0012321689012515236,0.3892706329928274
B,2025-05-19,0.15789597,0.09765401300954876,-0.012216062051553794,0.07245801640631624
B,2025-05-20,0.08548191,0.09545618193058207,-0.0088105652379517,-0.0011637047949710627
B,2025-05-21,0.08304845,0.09358870846303378,-0.004317758851562948,-0.006222501644895212
B,2025-05-22,0.09334458,0.09748367678610127,0.00044897729713544156,-0.004588077426418327
B,2025-05-23,0.09257872,0.10376544494787926,0.011393557242496917,-0.022580285614276774
