LiaisonId,TypeTitre,liaison_frequence,liaison_cible_encodage_controles,interaction_jour_liaison_controles
16509,C,5,20.49193,20.49193
16510,B,137,20.49193,20.49193
16510,C,137,20.49193,20.49193
16511,B,169,20.49193,20.49193
16511,C,169,20.49193,20.49193
16512,B,183,20.49193,20.49193
16512,C,183,20.49193,20.49193
16513,B,21,20.49193,20.49193
16513,C,21,20.49193,20.49193
16514,B,51,20.49193,20.49193
16514,C,51,20.49193,20.49193
16515,B,276,20.49193,20.49193
16515,C,276,20.49193,20.49193
16828,B,601,20.49193,20.49193
16828,C,601,20.49193,20.49193
16830,B,262,20.49193,20.49193
16830,C,262,20.49193,20.49193
16832,B,1162,20.49193,20.49193
16832,C,1162,20.49193,20.49193
16834,B,1101,20.49193,20.49193
16834,C,1101,20.49193,20.49193
16835,B,591,20.49193,20.49193
16835,C,591,20.49193,20.49193
16836,B,505,20.49193,20.49193
16836,C,505,20.49193,20.49193
16837,B,537,20.49193,20.49193
16837,C,537,20.49193,20.49193
16841,B,589,20.49193,20.49193
16841,C,589,20.49193,20.49193
16842,B,401,20.49193,20.49193
16842,C,401,20.49193,20.49193
16843,B,237,20.49193,20.49193
16843,C,237,20.49193,20.49193
16844,B,251,20.49193,20.49193
16844,C,251,20.49193,20.49193
16846,B,283,20.49193,20.49193
16846,C,283,20.49193,20.49193
16849,B,61,20.49193,20.49193
16849,C,61,20.49193,20.49193
16850,B,99,20.49193,20.49193
16850,C,99,20.49193,20.49193
16851,B,52,20.49193,20.49193
16851,C,52,20.49193,20.49193
16854,B,11,20.49193,20.49193
16854,C,11,20.49193,20.49193
16856,B,24,20.49193,20.49193
16856,C,24,20.49193,20.49193
16858,B,14,20.49193,20.49193
16858,C,14,20.49193,20.49193
16859,B,12,20.49193,20.49193
16859,C,12,20.49193,20.49193
16860,B,124,20.49193,20.49193
16860,C,124,20.49193,20.49193
16861,B,151,20.49193,20.49193
16861,C,151,20.49193,20.49193
16862,B,146,20.49193,20.49193
16862,C,146,20.49193,20.49193
16863,B,17,20.49193,20.49193
16863,C,17,20.49193,20.49193
16864,B,31,20.49193,20.49193
16864,C,31,20.49193,20.49193
16865,B,232,20.49193,20.49193
16865,C,232,20.49193,20.49193
16888,B,3,20.49193,20.49193
16888,C,3,20.49193,20.49193
16889,B,9,20.49193,20.49193
16890,B,12,20.49193,20.49193
16890,C,12,20.49193,20.49193
16891,B,29,20.49193,20.49193
16891,C,29,20.49193,20.49193
16892,B,12,20.49193,20.49193
16892,C,12,20.49193,20.49193
16893,B,80,20.49193,20.49193
16893,C,80,20.49193,20.49193
16894,B,9,20.49193,20.49193
16894,C,9,20.49193,20.49193
16895,B,36,20.49193,20.49193
16895,C,36,20.49193,20.49193
16896,B,25,20.49193,20.49193
16896,C,25,20.49193,20.49193
16897,B,2,20.49193,20.49193
16898,B,62,20.49193,20.49193
16898,C,62,20.49193,20.49193
16899,B,36,20.49193,20.49193
16899,C,36,20.49193,20.49193
16900,B,18,20.49193,20.49193
16900,C,18,20.49193,20.49193
16901,B,64,20.49193,20.49193
16901,C,64,20.49193,20.49193
16957,B,5,20.49193,20.49193
16957,C,5,20.49193,20.49193
16958,B,2,20.49193,20.49193
16959,B,23,20.49193,20.49193
16959,C,23,20.49193,20.49193
16961,B,2,20.49193,20.49193
16962,B,15,20.49193,20.49193
16962,C,15,20.49193,20.49193
16963,B,1,20.49193,20.49193
16964,B,9,20.49193,20.49193
16965,B,7,20.49193,20.49193
16966,B,7,20.49193,20.49193
16967,B,30,20.49193,20.49193
16967,C,30,20.49193,20.49193
17022,B,5,20.49193,20.49193
17024,B,31,20.49193,20.49193
17024,C,31,20.49193,20.49193
17026,B,3,20.49193,20.49193
17027,B,9,20.49193,20.49193
17027,C,9,20.49193,20.49193
17029,B,3,20.49193,20.49193
17030,B,7,20.49193,20.49193
17031,B,14,20.49193,20.49193
17031,C,14,20.49193,20.49193
17032,B,32,20.49193,20.49193
17032,C,32,20.49193,20.49193
17086,B,15,20.49193,20.49193
17086,C,15,20.49193,20.49193
17087,B,5,20.49193,20.49193
17087,C,5,20.49193,20.49193
17088,B,86,20.49193,20.49193
17088,C,86,20.49193,20.49193
17089,B,1,20.49193,20.49193
17090,B,14,20.49193,20.49193
17090,C,14,20.49193,20.49193
17091,B,105,20.49193,20.49193
17091,C,105,20.49193,20.49193
17092,B,12,20.49193,20.49193
17092,C,12,20.49193,20.49193
17093,B,73,20.49193,20.49193
17093,C,73,20.49193,20.49193
17094,B,69,20.49193,20.49193
17094,C,69,20.49193,20.49193
17095,B,84,20.49193,20.49193
17095,C,84,20.49193,20.49193
17096,B,149,20.49193,20.49193
17096,C,149,20.49193,20.49193
17150,B,13,20.49193,20.49193
17150,C,13,20.49193,20.49193
17151,B,112,20.49193,20.49193
17151,C,112,20.49193,20.49193
17152,B,12,20.49193,20.49193
17153,B,24,20.49193,20.49193
17153,C,24,20.49193,20.49193
17154,B,179,20.49193,20.49193
17154,C,179,20.49193,20.49193
17155,B,9,20.49193,20.49193
17155,C,9,20.49193,20.49193
17156,B,114,20.49193,20.49193
17156,C,114,20.49193,20.49193
17157,B,131,20.49193,20.49193
17157,C,131,20.49193,20.49193
17158,B,112,20.49193,20.49193
17158,C,112,20.49193,20.49193
17159,B,343,20.49193,20.49193
17159,C,343,20.49193,20.49193
17213,B,61,20.49193,20.49193
17213,C,61,20.49193,20.49193
17214,B,1,20.49193,20.49193
17215,B,7,20.49193,20.49193
17215,C,7,20.49193,20.49193
17216,B,27,20.49193,20.49193
17216,C,27,20.49193,20.49193
17217,B,1,20.49193,20.49193
17218,B,19,20.49193,20.49193
17218,C,19,20.49193,20.49193
17219,B,14,20.49193,20.49193
17219,C,14,20.49193,20.49193
17220,B,16,20.49193,20.49193
17220,C,16,20.49193,20.49193
17221,B,26,20.49193,20.49193
17221,C,26,20.49193,20.49193
17275,B,4,20.49193,20.49193
17276,B,18,20.49193,20.49193
17276,C,18,20.49193,20.49193
17277,B,639,20.49193,20.49193
17277,C,639,20.49193,20.49193
17278,B,21,20.49193,20.49193
17278,C,21,20.49193,20.49193
17279,B,280,20.49193,20.49193
17279,C,280,20.49193,20.49193
17281,B,305,20.49193,20.49193
17281,C,305,20.49193,20.49193
17282,B,133,20.49193,20.49193
17282,C,133,20.49193,20.49193
17283,B,1219,20.49193,20.49193
17283,C,1219,20.49193,20.49193
17337,B,2,20.49193,20.49193
17338,B,11,20.49193,20.49193
17338,C,11,20.49193,20.49193
17340,B,2,20.49193,20.49193
17342,B,1,20.49193,20.49193
17343,B,11,20.49193,20.49193
17397,B,86,20.49193,20.49193
17397,C,86,20.49193,20.49193
17398,B,1,20.49193,20.49193
17399,B,39,20.49193,20.49193
17399,C,39,20.49193,20.49193
17401,B,43,20.49193,20.49193
17401,C,43,20.49193,20.49193
17402,B,14,20.49193,20.49193
17402,C,14,20.49193,20.49193
17403,B,119,20.49193,20.49193
17403,C,119,20.49193,20.49193
17457,B,6,20.49193,20.49193
17457,C,6,20.49193,20.49193
17458,B,235,20.49193,20.49193
17458,C,235,20.49193,20.49193
17460,B,627,20.49193,20.49193
17460,C,627,20.49193,20.49193
17461,B,101,20.49193,20.49193
17461,C,101,20.49193,20.49193
17462,B,966,20.49193,20.49193
17462,C,966,20.49193,20.49193
17463,B,221,20.49193,20.49193
17463,C,221,20.49193,20.49193
17464,B,426,20.49193,20.49193
17464,C,426,20.49193,20.49193
17465,B,434,20.49193,20.49193
17465,C,434,20.49193,20.49193
17469,B,465,20.49193,20.49193
17469,C,465,20.49193,20.49193
17470,B,298,20.49193,20.49193
17470,C,298,20.49193,20.49193
17471,B,214,20.49193,20.49193
17471,C,214,20.49193,20.49193
17472,B,223,20.49193,20.49193
17472,C,223,20.49193,20.49193
17474,B,323,20.49193,20.49193
17474,C,323,20.49193,20.49193
17477,B,59,20.49193,20.49193
17477,C,59,20.49193,20.49193
17478,B,114,20.49193,20.49193
17478,C,114,20.49193,20.49193
17479,B,40,20.49193,20.49193
17479,C,40,20.49193,20.49193
17482,B,10,20.49193,20.49193
17482,C,10,20.49193,20.49193
17484,B,16,20.49193,20.49193
17484,C,16,20.49193,20.49193
17486,B,3,20.49193,20.49193
17487,B,4,20.49193,20.49193
17488,B,156,20.49193,20.49193
17488,C,156,20.49193,20.49193
17489,B,125,20.49193,20.49193
17489,C,125,20.49193,20.49193
17490,B,178,20.49193,20.49193
17490,C,178,20.49193,20.49193
17491,B,22,20.49193,20.49193
17491,C,22,20.49193,20.49193
17492,B,53,20.49193,20.49193
17492,C,53,20.49193,20.49193
17493,B,265,20.49193,20.49193
17493,C,265,20.49193,20.49193
17516,B,13,20.49193,20.49193
17516,C,13,20.49193,20.49193
17518,B,16,20.49193,20.49193
17518,C,16,20.49193,20.49193
17519,B,26,20.49193,20.49193
17519,C,26,20.49193,20.49193
17520,B,44,20.49193,20.49193
17520,C,44,20.49193,20.49193
17574,B,85,20.49193,20.49193
17574,C,85,20.49193,20.49193
17575,B,363,20.49193,20.49193
17575,C,363,20.49193,20.49193
17576,B,102,20.49193,20.49193
17576,C,102,20.49193,20.49193
17577,B,601,20.49193,20.49193
17577,C,601,20.49193,20.49193
17578,B,541,20.49193,20.49193
17578,C,541,20.49193,20.49193
17579,B,32,20.49193,20.49193
17579,C,32,20.49193,20.49193
17580,B,33,20.49193,20.49193
17580,C,33,20.49193,20.49193
17584,B,52,20.49193,20.49193
17584,C,52,20.49193,20.49193
17585,B,54,20.49193,20.49193
17585,C,54,20.49193,20.49193
17586,B,48,20.49193,20.49193
17586,C,48,20.49193,20.49193
17587,B,48,20.49193,20.49193
17587,C,48,20.49193,20.49193
17589,B,50,20.49193,20.49193
17589,C,50,20.49193,20.49193
17626,B,365,20.49193,20.49193
17626,C,365,20.49193,20.49193
17627,B,138,20.49193,20.49193
17627,C,138,20.49193,20.49193
17631,B,533,20.49193,20.49193
17631,C,533,20.49193,20.49193
17633,B,1051,20.49193,20.49193
17633,C,1051,20.49193,20.49193
17634,B,567,20.49193,20.49193
17634,C,567,20.49193,20.49193
17663,B,9,20.49193,20.49193
17663,C,9,20.49193,20.49193
17664,B,374,20.49193,20.49193
17664,C,374,20.49193,20.49193
17665,B,703,20.49193,20.49193
17665,C,703,20.49193,20.49193
17666,B,152,20.49193,20.49193
17666,C,152,20.49193,20.49193
17667,B,443,20.49193,20.49193
17667,C,443,20.49193,20.49193
17671,B,991,20.49193,20.49193
17671,C,991,20.49193,20.49193
17672,B,582,20.49193,20.49193
17672,C,582,20.49193,20.49193
17673,B,381,20.49193,20.49193
17673,C,381,20.49193,20.49193
17674,B,370,20.49193,20.49193
17674,C,370,20.49193,20.49193
17676,B,488,20.49193,20.49193
17676,C,488,20.49193,20.49193
17678,B,111,20.49193,20.49193
17678,C,111,20.49193,20.49193
17679,B,175,20.49193,20.49193
17679,C,175,20.49193,20.49193
17680,B,40,20.49193,20.49193
17680,C,40,20.49193,20.49193
17683,B,12,20.49193,20.49193
17683,C,12,20.49193,20.49193
17685,B,14,20.49193,20.49193
17685,C,14,20.49193,20.49193
17687,B,2,20.49193,20.49193
17688,B,7,20.49193,20.49193
17688,C,7,20.49193,20.49193
17689,B,242,20.49193,20.49193
17689,C,242,20.49193,20.49193
17690,B,398,20.49193,20.49193
17690,C,398,20.49193,20.49193
17691,B,463,20.49193,20.49193
17691,C,463,20.49193,20.49193
17692,B,45,20.49193,20.49193
17692,C,45,20.49193,20.49193
17693,B,86,20.49193,20.49193
17693,C,86,20.49193,20.49193
17694,B,653,20.49193,20.49193
17694,C,653,20.49193,20.49193
17712,B,1032,20.49193,20.49193
17712,C,1032,20.49193,20.49193
17713,B,201,20.49193,20.49193
17713,C,201,20.49193,20.49193
17717,B,16,20.49193,20.49193
17717,C,16,20.49193,20.49193
17718,B,14,20.49193,20.49193
17718,C,14,20.49193,20.49193
17770,B,279,20.49193,20.49193
17770,C,279,20.49193,20.49193
17771,B,251,20.49193,20.49193
17771,C,251,20.49193,20.49193
17772,B,829,20.49193,20.49193
17772,C,829,20.49193,20.49193
17776,B,1426,20.49193,20.49193
17776,C,1426,20.49193,20.49193
17777,B,985,20.49193,20.49193
17777,C,985,20.49193,20.49193
17778,B,589,20.49193,20.49193
17778,C,589,20.49193,20.49193
17779,B,660,20.49193,20.49193
17779,C,660,20.49193,20.49193
17781,B,1294,20.49193,20.49193
17781,C,1294,20.49193,20.49193
17784,B,161,20.49193,20.49193
17784,C,161,20.49193,20.49193
17785,B,592,20.49193,20.49193
17785,C,592,20.49193,20.49193
17786,B,1462,20.49193,20.49193
17786,C,1462,20.49193,20.49193
17789,B,34,20.49193,20.49193
17789,C,34,20.49193,20.49193
17791,B,63,20.49193,20.49193
17791,C,63,20.49193,20.49193
17793,B,41,20.49193,20.49193
17793,C,41,20.49193,20.49193
17794,B,74,20.49193,20.49193
17794,C,74,20.49193,20.49193
17795,B,717,20.49193,20.49193
17795,C,717,20.49193,20.49193
17796,B,974,20.49193,20.49193
17796,C,974,20.49193,20.49193
17797,B,1233,20.49193,20.49193
17797,C,1233,20.49193,20.49193
17798,B,86,20.49193,20.49193
17798,C,86,20.49193,20.49193
17799,B,217,20.49193,20.49193
17799,C,217,20.49193,20.49193
17800,B,1353,20.49193,20.49193
17800,C,1353,20.49193,20.49193
17801,B,1,20.49193,20.49193
17805,B,12,20.49193,20.49193
17805,C,12,20.49193,20.49193
17806,B,81,20.49193,20.49193
17806,C,81,20.49193,20.49193
17808,B,238,20.49193,20.49193
17808,C,238,20.49193,20.49193
17810,B,156,20.49193,20.49193
17810,C,156,20.49193,20.49193
17812,B,127,20.49193,20.49193
17812,C,127,20.49193,20.49193
17814,B,55,20.49193,20.49193
17814,C,55,20.49193,20.49193
17815,B,3,20.49193,20.49193
17816,B,1,20.49193,20.49193
17817,B,506,20.49193,20.49193
17817,C,506,20.49193,20.49193
17818,B,1237,20.49193,20.49193
17818,C,1237,20.49193,20.49193
17819,B,497,20.49193,20.49193
17819,C,497,20.49193,20.49193
17823,B,333,20.49193,20.49193
17823,C,333,20.49193,20.49193
17824,B,938,20.49193,20.49193
17824,C,938,20.49193,20.49193
17825,B,726,20.49193,20.49193
17825,C,726,20.49193,20.49193
17826,B,602,20.49193,20.49193
17826,C,602,20.49193,20.49193
17827,B,1292,20.49193,20.49193
17827,C,1292,20.49193,20.49193
17828,B,1326,20.49193,20.49193
17828,C,1326,20.49193,20.49193
17829,B,1278,20.49193,20.49193
17829,C,1278,20.49193,20.49193
17830,B,893,20.49193,20.49193
17830,C,893,20.49193,20.49193
17831,B,961,20.49193,20.49193
17831,C,961,20.49193,20.49193
17833,B,1023,20.49193,20.49193
17833,C,1023,20.49193,20.49193
17870,B,1093,20.49193,20.49193
17870,C,1093,20.49193,20.49193
17871,B,434,20.49193,20.49193
17871,C,434,20.49193,20.49193
17875,B,423,20.49193,20.49193
17875,C,423,20.49193,20.49193
17876,B,338,20.49193,20.49193
17876,C,338,20.49193,20.49193
17877,B,167,20.49193,20.49193
17877,C,167,20.49193,20.49193
17878,B,487,20.49193,20.49193
17878,C,487,20.49193,20.49193
17879,B,1019,20.49193,20.49193
17879,C,1019,20.49193,20.49193
17880,B,951,20.49193,20.49193
17880,C,951,20.49193,20.49193
17881,B,555,20.49193,20.49193
17881,C,555,20.49193,20.49193
17882,B,433,20.49193,20.49193
17882,C,433,20.49193,20.49193
17884,B,810,20.49193,20.49193
17884,C,810,20.49193,20.49193
17887,B,86,20.49193,20.49193
17887,C,86,20.49193,20.49193
17888,B,155,20.49193,20.49193
17888,C,155,20.49193,20.49193
17889,B,25,20.49193,20.49193
17889,C,25,20.49193,20.49193
17892,B,12,20.49193,20.49193
17894,B,14,20.49193,20.49193
17894,C,14,20.49193,20.49193
17896,B,4,20.49193,20.49193
17896,C,4,20.49193,20.49193
17897,B,1,20.49193,20.49193
17898,B,216,20.49193,20.49193
17898,C,216,20.49193,20.49193
17899,B,244,20.49193,20.49193
17899,C,244,20.49193,20.49193
17900,B,305,20.49193,20.49193
17900,C,305,20.49193,20.49193
17901,B,24,20.49193,20.49193
17901,C,24,20.49193,20.49193
17902,B,68,20.49193,20.49193
17902,C,68,20.49193,20.49193
17903,B,328,20.49193,20.49193
17903,C,328,20.49193,20.49193
17908,B,2,20.49193,20.49193
17908,C,2,20.49193,20.49193
17909,B,11,20.49193,20.49193
17909,C,11,20.49193,20.49193
17911,B,60,20.49193,20.49193
17911,C,60,20.49193,20.49193
17913,B,37,20.49193,20.49193
17913,C,37,20.49193,20.49193
17915,B,28,20.49193,20.49193
17915,C,28,20.49193,20.49193
17917,B,6,20.49193,20.49193
17920,B,75,20.49193,20.49193
17920,C,75,20.49193,20.49193
17921,B,79,20.49193,20.49193
17921,C,79,20.49193,20.49193
17922,B,41,20.49193,20.49193
17922,C,41,20.49193,20.49193
17926,B,196,20.49193,20.49193
17926,C,196,20.49193,20.49193
17927,B,257,20.49193,20.49193
17927,C,257,20.49193,20.49193
17928,B,671,20.49193,20.49193
17928,C,671,20.49193,20.49193
17929,B,1232,20.49193,20.49193
17929,C,1232,20.49193,20.49193
17930,B,1050,20.49193,20.49193
17930,C,1050,20.49193,20.49193
17931,B,473,20.49193,20.49193
17931,C,473,20.49193,20.49193
17932,B,494,20.49193,20.49193
17932,C,494,20.49193,20.49193
17934,B,999,20.49193,20.49193
17934,C,999,20.49193,20.49193
17937,B,125,20.49193,20.49193
17937,C,125,20.49193,20.49193
17938,B,334,20.49193,20.49193
17938,C,334,20.49193,20.49193
17939,B,43,20.49193,20.49193
17939,C,43,20.49193,20.49193
17942,B,15,20.49193,20.49193
17942,C,15,20.49193,20.49193
17944,B,29,20.49193,20.49193
17944,C,29,20.49193,20.49193
17946,B,12,20.49193,20.49193
17947,B,14,20.49193,20.49193
17947,C,14,20.49193,20.49193
17948,B,357,20.49193,20.49193
17948,C,357,20.49193,20.49193
17949,B,404,20.49193,20.49193
17949,C,404,20.49193,20.49193
17950,B,499,20.49193,20.49193
17950,C,499,20.49193,20.49193
17951,B,57,20.49193,20.49193
17951,C,57,20.49193,20.49193
17952,B,93,20.49193,20.49193
17952,C,93,20.49193,20.49193
17953,B,651,20.49193,20.49193
17953,C,651,20.49193,20.49193
17958,B,9,20.49193,20.49193
17958,C,9,20.49193,20.49193
17959,B,33,20.49193,20.49193
17959,C,33,20.49193,20.49193
17961,B,120,20.49193,20.49193
17961,C,120,20.49193,20.49193
17963,B,78,20.49193,20.49193
17963,C,78,20.49193,20.49193
17965,B,49,20.49193,20.49193
17965,C,49,20.49193,20.49193
17967,B,19,20.49193,20.49193
17967,C,19,20.49193,20.49193
17970,B,126,20.49193,20.49193
17970,C,126,20.49193,20.49193
17971,B,75,20.49193,20.49193
17971,C,75,20.49193,20.49193
17972,B,47,20.49193,20.49193
17972,C,47,20.49193,20.49193
17976,B,61,20.49193,20.49193
17976,C,61,20.49193,20.49193
17977,B,213,20.49193,20.49193
17977,C,213,20.49193,20.49193
17978,B,388,20.49193,20.49193
17978,C,388,20.49193,20.49193
17979,B,424,20.49193,20.49193
17979,C,424,20.49193,20.49193
17980,B,169,20.49193,20.49193
17980,C,169,20.49193,20.49193
17981,B,174,20.49193,20.49193
17981,C,174,20.49193,20.49193
17983,B,397,20.49193,20.49193
17983,C,397,20.49193,20.49193
18025,B,111,20.49193,20.49193
18025,C,111,20.49193,20.49193
18026,B,202,20.49193,20.49193
18026,C,202,20.49193,20.49193
18027,B,176,20.49193,20.49193
18027,C,176,20.49193,20.49193
18028,B,154,20.49193,20.49193
18028,C,154,20.49193,20.49193
18029,B,148,20.49193,20.49193
18029,C,148,20.49193,20.49193
18031,B,230,20.49193,20.49193
18031,C,230,20.49193,20.49193
18073,B,258,20.49193,20.49193
18073,C,258,20.49193,20.49193
18074,B,311,20.49193,20.49193
18074,C,311,20.49193,20.49193
18075,B,145,20.49193,20.49193
18075,C,145,20.49193,20.49193
18076,B,144,20.49193,20.49193
18076,C,144,20.49193,20.49193
18078,B,733,20.49193,20.49193
18078,C,733,20.49193,20.49193
18120,B,100,20.49193,20.49193
18120,C,100,20.49193,20.49193
18121,B,184,20.49193,20.49193
18121,C,184,20.49193,20.49193
18122,B,182,20.49193,20.49193
18122,C,182,20.49193,20.49193
18124,B,1436,20.49193,20.49193
18124,C,1436,20.49193,20.49193
18127,B,253,20.49193,20.49193
18127,C,253,20.49193,20.49193
18128,B,801,20.49193,20.49193
18128,C,801,20.49193,20.49193
18129,B,1460,20.49193,20.49193
18129,C,1460,20.49193,20.49193
18132,B,28,20.49193,20.49193
18132,C,28,20.49193,20.49193
18134,B,42,20.49193,20.49193
18134,C,42,20.49193,20.49193
18136,B,14,20.49193,20.49193
18136,C,14,20.49193,20.49193
18137,B,27,20.49193,20.49193
18137,C,27,20.49193,20.49193
18138,B,1059,20.49193,20.49193
18138,C,1059,20.49193,20.49193
18139,B,984,20.49193,20.49193
18139,C,984,20.49193,20.49193
18140,B,1269,20.49193,20.49193
18140,C,1269,20.49193,20.49193
18141,B,102,20.49193,20.49193
18141,C,102,20.49193,20.49193
18142,B,221,20.49193,20.49193
18142,C,221,20.49193,20.49193
18143,B,1355,20.49193,20.49193
18143,C,1355,20.49193,20.49193
18144,B,1,20.49193,20.49193
18148,B,8,20.49193,20.49193
18148,C,8,20.49193,20.49193
18149,B,51,20.49193,20.49193
18149,C,51,20.49193,20.49193
18151,B,263,20.49193,20.49193
18151,C,263,20.49193,20.49193
18153,B,149,20.49193,20.49193
18153,C,149,20.49193,20.49193
18155,B,100,20.49193,20.49193
18155,C,100,20.49193,20.49193
18157,B,45,20.49193,20.49193
18157,C,45,20.49193,20.49193
18160,B,357,20.49193,20.49193
18160,C,357,20.49193,20.49193
18161,B,102,20.49193,20.49193
18161,C,102,20.49193,20.49193
18162,B,38,20.49193,20.49193
18162,C,38,20.49193,20.49193
18166,B,91,20.49193,20.49193
18166,C,91,20.49193,20.49193
18167,B,109,20.49193,20.49193
18167,C,109,20.49193,20.49193
18169,B,1240,20.49193,20.49193
18169,C,1240,20.49193,20.49193
18172,B,121,20.49193,20.49193
18172,C,121,20.49193,20.49193
18173,B,286,20.49193,20.49193
18173,C,286,20.49193,20.49193
18174,B,29,20.49193,20.49193
18174,C,29,20.49193,20.49193
18177,B,8,20.49193,20.49193
18177,C,8,20.49193,20.49193
18179,B,7,20.49193,20.49193
18179,C,7,20.49193,20.49193
18181,B,10,20.49193,20.49193
18181,C,10,20.49193,20.49193
18182,B,6,20.49193,20.49193
18183,B,446,20.49193,20.49193
18183,C,446,20.49193,20.49193
18184,B,784,20.49193,20.49193
18184,C,784,20.49193,20.49193
18185,B,625,20.49193,20.49193
18185,C,625,20.49193,20.49193
18186,B,41,20.49193,20.49193
18186,C,41,20.49193,20.49193
18187,B,79,20.49193,20.49193
18187,C,79,20.49193,20.49193
18188,B,791,20.49193,20.49193
18188,C,791,20.49193,20.49193
18193,B,10,20.49193,20.49193
18193,C,10,20.49193,20.49193
18194,B,26,20.49193,20.49193
18194,C,26,20.49193,20.49193
18196,B,137,20.49193,20.49193
18196,C,137,20.49193,20.49193
18198,B,54,20.49193,20.49193
18198,C,54,20.49193,20.49193
18200,B,56,20.49193,20.49193
18200,C,56,20.49193,20.49193
18202,B,17,20.49193,20.49193
18202,C,17,20.49193,20.49193
18203,B,1,20.49193,20.49193
18205,B,107,20.49193,20.49193
18205,C,107,20.49193,20.49193
18206,B,133,20.49193,20.49193
18206,C,133,20.49193,20.49193
18207,B,38,20.49193,20.49193
18207,C,38,20.49193,20.49193
18211,B,20,20.49193,20.49193
18211,C,20,20.49193,20.49193
18213,B,1124,20.49193,20.49193
18213,C,1124,20.49193,20.49193
18216,B,291,20.49193,20.49193
18216,C,291,20.49193,20.49193
18217,B,612,20.49193,20.49193
18217,C,612,20.49193,20.49193
18218,B,45,20.49193,20.49193
18218,C,45,20.49193,20.49193
18221,B,20,20.49193,20.49193
18221,C,20,20.49193,20.49193
18223,B,19,20.49193,20.49193
18223,C,19,20.49193,20.49193
18225,B,1,20.49193,20.49193
18226,B,9,20.49193,20.49193
18226,C,9,20.49193,20.49193
18227,B,607,20.49193,20.49193
18227,C,607,20.49193,20.49193
18228,B,593,20.49193,20.49193
18228,C,593,20.49193,20.49193
18229,B,667,20.49193,20.49193
18229,C,667,20.49193,20.49193
18230,B,66,20.49193,20.49193
18230,C,66,20.49193,20.49193
18231,B,111,20.49193,20.49193
18231,C,111,20.49193,20.49193
18232,B,777,20.49193,20.49193
18232,C,777,20.49193,20.49193
18237,B,16,20.49193,20.49193
18237,C,16,20.49193,20.49193
18238,B,47,20.49193,20.49193
18238,C,47,20.49193,20.49193
18240,B,154,20.49193,20.49193
18240,C,154,20.49193,20.49193
18242,B,96,20.49193,20.49193
18242,C,96,20.49193,20.49193
18244,B,74,20.49193,20.49193
18244,C,74,20.49193,20.49193
18246,B,34,20.49193,20.49193
18246,C,34,20.49193,20.49193
18249,B,117,20.49193,20.49193
18249,C,117,20.49193,20.49193
18250,B,58,20.49193,20.49193
18250,C,58,20.49193,20.49193
18251,B,36,20.49193,20.49193
18251,C,36,20.49193,20.49193
18256,B,926,20.49193,20.49193
18256,C,926,20.49193,20.49193
18259,B,128,20.49193,20.49193
18259,C,128,20.49193,20.49193
18260,B,262,20.49193,20.49193
18260,C,262,20.49193,20.49193
18261,B,26,20.49193,20.49193
18261,C,26,20.49193,20.49193
18264,B,10,20.49193,20.49193
18264,C,10,20.49193,20.49193
18266,B,8,20.49193,20.49193
18266,C,8,20.49193,20.49193
18268,C,1,20.49193,20.49193
18269,B,3,20.49193,20.49193
18270,B,237,20.49193,20.49193
18270,C,237,20.49193,20.49193
18271,B,286,20.49193,20.49193
18271,C,286,20.49193,20.49193
18272,B,320,20.49193,20.49193
18272,C,320,20.49193,20.49193
18273,B,21,20.49193,20.49193
18273,C,21,20.49193,20.49193
18274,B,60,20.49193,20.49193
18274,C,60,20.49193,20.49193
18275,B,466,20.49193,20.49193
18275,C,466,20.49193,20.49193
18279,B,1,20.49193,20.49193
18280,B,5,20.49193,20.49193
18280,C,5,20.49193,20.49193
18281,B,22,20.49193,20.49193
18281,C,22,20.49193,20.49193
18283,B,116,20.49193,20.49193
18283,C,116,20.49193,20.49193
18284,B,39,20.49193,20.49193
18284,C,39,20.49193,20.49193
18285,B,45,20.49193,20.49193
18285,C,45,20.49193,20.49193
18287,B,10,20.49193,20.49193
18288,B,1,20.49193,20.49193
18290,B,80,20.49193,20.49193
18290,C,80,20.49193,20.49193
18291,B,57,20.49193,20.49193
18291,C,57,20.49193,20.49193
18292,B,26,20.49193,20.49193
18292,C,26,20.49193,20.49193
18340,B,547,20.49193,20.49193
18340,C,547,20.49193,20.49193
18341,B,1222,20.49193,20.49193
18341,C,1222,20.49193,20.49193
18342,B,1462,20.49193,20.49193
18342,C,1462,20.49193,20.49193
18344,B,1,20.49193,20.49193
18345,B,381,20.49193,20.49193
18345,C,381,20.49193,20.49193
18346,B,198,20.49193,20.49193
18346,C,198,20.49193,20.49193
18347,B,957,20.49193,20.49193
18347,C,957,20.49193,20.49193
18349,B,770,20.49193,20.49193
18349,C,770,20.49193,20.49193
18350,B,946,20.49193,20.49193
18350,C,946,20.49193,20.49193
18351,B,1271,20.49193,20.49193
18351,C,1271,20.49193,20.49193
18352,B,1186,20.49193,20.49193
18352,C,1186,20.49193,20.49193
18353,B,1283,20.49193,20.49193
18353,C,1283,20.49193,20.49193
18354,B,99,20.49193,20.49193
18354,C,99,20.49193,20.49193
18355,B,251,20.49193,20.49193
18355,C,251,20.49193,20.49193
18356,B,1352,20.49193,20.49193
18356,C,1352,20.49193,20.49193
18360,B,2,20.49193,20.49193
18360,C,2,20.49193,20.49193
18361,B,23,20.49193,20.49193
